X,Y,Z,Norm,R_Cell
5.83,-2.31,7.35,9.466,1
7.83,-2.31,7.35,8.462,1
9.83,-2.31,7.35,7.849,1
11.83,-2.31,7.35,7.721,1
13.83,-2.31,7.35,8.1,1
15.83,-2.31,7.35,8.922,1
17.83,-2.31,7.35,10.08,1
4.83,-0.58,7.35,9.829,1
6.83,-0.58,7.35,8.638,1
8.83,-0.58,7.35,7.785,1
10.83,-0.58,7.35,7.39,1
12.83,-0.58,7.35,7.524,1
14.83,-0.58,7.35,8.161,1
16.83,-0.58,7.35,9.198,1
18.83,-0.58,7.35,10.517,1
3.83,1.15,7.35,10.564,1
5.83,1.15,7.35,9.252,1
7.83,1.15,7.35,8.222,1
9.83,1.15,7.35,7.589,1
11.83,1.15,7.35,7.456,1
13.83,1.15,7.35,7.848,1
15.83,1.15,7.35,8.695,1
17.83,1.15,7.35,9.879,1
4.83,2.89,7.35,10.229,1
6.83,2.89,7.35,9.09,1
8.83,2.89,7.35,8.284,1
10.83,2.89,7.35,7.914,1
12.83,2.89,7.35,8.039,1
14.83,2.89,7.35,8.639,1
16.83,2.89,7.35,9.624,1
18.83,2.89,7.35,10.891,1
5.83,4.62,7.35,10.277,1
7.83,4.62,7.35,9.36,1
9.83,4.62,7.35,8.81,1
11.83,4.62,7.35,8.696,1
13.83,4.62,7.35,9.034,1
15.83,4.62,7.35,9.778,1
17.83,4.62,7.35,10.845,1
6.83,6.35,7.35,10.705,1
8.83,6.35,7.35,10.03,1
10.83,6.35,7.35,9.726,1
12.83,6.35,7.35,9.828,1
14.83,6.35,7.35,10.324,1
11.83,8.08,7.35,10.934,1
7.83,-4.62,8.98,10.688,1
9.83,-4.62,8.98,10.21,1
11.83,-4.62,8.98,10.111,1
13.83,-4.62,8.98,10.404,1
6.83,-2.89,8.98,10.452,1
8.83,-2.89,8.98,9.759,1
10.83,-2.89,8.98,9.447,1
12.83,-2.89,8.98,9.552,1
14.83,-2.89,8.98,10.062,1
16.83,-2.89,8.98,10.92,1
5.83,-1.15,8.98,10.593,1
7.83,-1.15,8.98,9.706,1
9.83,-1.15,8.98,9.177,1
11.83,-1.15,8.98,9.067,1
13.83,-1.15,8.98,9.392,1
15.83,-1.15,8.98,10.11,1
6.83,0.58,8.98,10.061,1
8.83,0.58,8.98,9.34,1
10.83,0.58,8.98,9.013,1
12.83,0.58,8.98,9.123,1
14.83,0.58,8.98,9.655,1
16.83,0.58,8.98,10.546,1
5.83,2.31,8.98,10.781,1
7.83,2.31,8.98,9.911,1
9.83,2.31,8.98,9.393,1
11.83,2.31,8.98,9.286,1
13.83,2.31,8.98,9.603,1
15.83,2.31,8.98,10.307,1
6.83,4.04,8.98,10.826,1
8.83,4.04,8.98,10.159,1
10.83,4.04,8.98,9.86,1
12.83,4.04,8.98,9.961,1
14.83,4.04,8.98,10.45,1
9.83,5.77,8.98,10.779,1
11.83,5.77,8.98,10.686,1
13.83,5.77,8.98,10.963,1
9.83,-2.31,10.61,10.962,1
11.83,-2.31,10.61,10.87,1
8.83,-0.58,10.61,10.916,1
10.83,-0.58,10.61,10.638,1
12.83,-0.58,10.61,10.731,1
9.83,1.15,10.61,10.777,1
11.83,1.15,10.61,10.684,1
13.83,1.15,10.61,10.961,1
