X,Y,Z,Norm,R_Cell
-11.01,5.77,-13.88,16.377,1
-22.01,7.51,-13.88,16.41,1
-20.01,7.51,-13.88,15.978,1
-18.01,7.51,-13.88,15.789,1
-16.01,7.51,-13.88,15.853,1
-14.01,7.51,-13.88,16.165,1
-12.01,7.51,-13.88,16.712,1
-19.01,9.24,-13.88,16.742,1
-17.01,9.24,-13.88,16.682,1
-15.01,9.24,-13.88,16.861,1
-20.01,-10.97,-12.25,16.633,1
-18.01,-10.97,-12.25,16.452,1
-16.01,-10.97,-12.25,16.512,1
-14.01,-10.97,-12.25,16.812,1
-23.01,-9.24,-12.25,16.3,1
-21.01,-9.24,-12.25,15.738,1
-19.01,-9.24,-12.25,15.417,1
-17.01,-9.24,-12.25,15.352,1
-15.01,-9.24,-12.25,15.546,1
-13.01,-9.24,-12.25,15.99,1
-11.01,-9.24,-12.25,16.664,1
-26.01,-7.51,-12.25,16.695,1
-24.01,-7.51,-12.25,15.771,1
-22.01,-7.51,-12.25,15.057,1
-20.01,-7.51,-12.25,14.585,1
-18.01,-7.51,-12.25,14.378,1
-16.01,-7.51,-12.25,14.447,1
-14.01,-7.51,-12.25,14.789,1
-12.01,-7.51,-12.25,15.385,1
-10.01,-7.51,-12.25,16.208,1
-27.01,-5.77,-12.25,16.541,1
-25.01,-5.77,-12.25,15.479,1
-23.01,-5.77,-12.25,14.615,1
-21.01,-5.77,-12.25,13.986,1
-19.01,-5.77,-12.25,13.624,1
-17.01,-5.77,-12.25,13.55,1
-15.01,-5.77,-12.25,13.77,1
-13.01,-5.77,-12.25,14.269,1
-11.01,-5.77,-12.25,15.02,1
-9.01,-5.77,-12.25,15.988,1
-28.01,-4.04,-12.25,16.632,1
-26.01,-4.04,-12.25,15.448,1
-24.01,-4.04,-12.25,14.444,1
-22.01,-4.04,-12.25,13.661,1
-20.01,-4.04,-12.25,13.139,1
-18.01,-4.04,-12.25,12.909,1
-16.01,-4.04,-12.25,12.986,1
-14.01,-4.04,-12.25,13.365,1
-12.01,-4.04,-12.25,14.023,1
-10.01,-4.04,-12.25,14.921,1
-8.01,-4.04,-12.25,16.02,1
-29.01,-2.31,-12.25,16.96,1
-27.01,-2.31,-12.25,15.673,1
-25.01,-2.31,-12.25,14.548,1
-23.01,-2.31,-12.25,13.625,1
-21.01,-2.31,-12.25,12.948,1
-19.01,-2.31,-12.25,12.556,1
-17.01,-2.31,-12.25,12.476,1
-15.01,-2.31,-12.25,12.714,1
-13.01,-2.31,-12.25,13.253,1
-11.01,-2.31,-12.25,14.059,1
-9.01,-2.31,-12.25,15.088,1
-7.01,-2.31,-12.25,16.299,1
-28.01,-0.58,-12.25,16.145,1
-26.01,-0.58,-12.25,14.921,1
-24.01,-0.58,-12.25,13.88,1
-22.01,-0.58,-12.25,13.063,1
-20.01,-0.58,-12.25,12.516,1
-18.01,-0.58,-12.25,12.274,1
-16.01,-0.58,-12.25,12.355,1
-14.01,-0.58,-12.25,12.753,1
-12.01,-0.58,-12.25,13.441,1
-10.01,-0.58,-12.25,14.375,1
-8.01,-0.58,-12.25,15.513,1
-6.01,-0.58,-12.25,16.812,1
-29.01,1.15,-12.25,16.841,1
-27.01,1.15,-12.25,15.545,1
-25.01,1.15,-12.25,14.41,1
-23.01,1.15,-12.25,13.477,1
-21.01,1.15,-12.25,12.792,1
-19.01,1.15,-12.25,12.395,1
-17.01,1.15,-12.25,12.314,1
-15.01,1.15,-12.25,12.555,1
-13.01,1.15,-12.25,13.101,1
-11.01,1.15,-12.25,13.915,1
-9.01,1.15,-12.25,14.954,1
-7.01,1.15,-12.25,16.175,1
-28.01,2.89,-12.25,16.391,1
-26.01,2.89,-12.25,15.188,1
-24.01,2.89,-12.25,14.166,1
-22.01,2.89,-12.25,13.367,1
-20.01,2.89,-12.25,12.832,1
-18.01,2.89,-12.25,12.596,1
-16.01,2.89,-12.25,12.675,1
-14.01,2.89,-12.25,13.064,1
-12.01,2.89,-12.25,13.736,1
-10.01,2.89,-12.25,14.651,1
-8.01,2.89,-12.25,15.769,1
-27.01,4.62,-12.25,16.176,1
-25.01,4.62,-12.25,15.088,1
-23.01,4.62,-12.25,14.201,1
-21.01,4.62,-12.25,13.552,1
-19.01,4.62,-12.25,13.178,1
-17.01,4.62,-12.25,13.102,1
-15.01,4.62,-12.25,13.329,1
-13.01,4.62,-12.25,13.844,1
-11.01,4.62,-12.25,14.617,1
-9.01,4.62,-12.25,15.61,1
-7.01,4.62,-12.25,16.783,1
-26.01,6.35,-12.25,16.206,1
-24.01,6.35,-12.25,15.252,1
-22.01,6.35,-12.25,14.513,1
-20.01,6.35,-12.25,14.023,1
-18.01,6.35,-12.25,13.807,1
-16.01,6.35,-12.25,13.879,1
-14.01,6.35,-12.25,14.235,1
-12.01,6.35,-12.25,14.854,1
-10.01,6.35,-12.25,15.705,1
-8.01,6.35,-12.25,16.752,1
-25.01,8.08,-12.25,16.48,1
-23.01,8.08,-12.25,15.672,1
-21.01,8.08,-12.25,15.086,1
-19.01,8.08,-12.25,14.751,1
-17.01,8.08,-12.25,14.683,1
-15.01,8.08,-12.25,14.886,1
-13.01,8.08,-12.25,15.349,1
-11.01,8.08,-12.25,16.05,1
-9.01,8.08,-12.25,16.959,1
-24.01,9.81,-12.25,16.987,1
-22.01,9.81,-12.25,16.326,1
-20.01,9.81,-12.25,15.892,1
-18.01,9.81,-12.25,15.702,1
-16.01,9.81,-12.25,15.765,1
-14.01,9.81,-12.25,16.079,1
-12.01,9.81,-12.25,16.63,1
-19.01,11.55,-12.25,16.903,1
-17.01,11.55,-12.25,16.844,1
-23.01,-11.55,-10.61,16.62,1
-21.01,-11.55,-10.61,16.069,1
-19.01,-11.55,-10.61,15.755,1
-17.01,-11.55,-10.61,15.692,1
-15.01,-11.55,-10.61,15.882,1
-13.01,-11.55,-10.61,16.316,1
-11.01,-11.55,-10.61,16.977,1
-26.01,-9.81,-10.61,16.765,1
-24.01,-9.81,-10.61,15.845,1
-22.01,-9.81,-10.61,15.135,1
-20.01,-9.81,-10.61,14.665,1
-18.01,-9.81,-10.61,14.459,1
-16.01,-9.81,-10.61,14.528,1
-14.01,-9.81,-10.61,14.868,1
-12.01,-9.81,-10.61,15.462,1
-10.01,-9.81,-10.61,16.281,1
-27.01,-8.08,-10.61,16.374,1
-25.01,-8.08,-10.61,15.301,1
-23.01,-8.08,-10.61,14.426,1
-21.01,-8.08,-10.61,13.788,1
-19.01,-8.08,-10.61,13.42,1
-17.01,-8.08,-10.61,13.346,1
-15.01,-8.08,-10.61,13.569,1
-13.01,-8.08,-10.61,14.075,1
-11.01,-8.08,-10.61,14.836,1
-9.01,-8.08,-10.61,15.815,1
-7.01,-8.08,-10.61,16.974,1
-28.01,-6.35,-10.61,16.222,1
-26.01,-6.35,-10.61,15.005,1
-24.01,-6.35,-10.61,13.969,1
-22.01,-6.35,-10.61,13.158,1
-20.01,-6.35,-10.61,12.615,1
-18.01,-6.35,-10.61,12.375,1
-16.01,-6.35,-10.61,12.456,1
-14.01,-6.35,-10.61,12.851,1
-12.01,-6.35,-10.61,13.533,1
-10.01,-6.35,-10.61,14.462,1
-8.01,-6.35,-10.61,15.593,1
-6.01,-6.35,-10.61,16.886,1
-29.01,-4.62,-10.61,16.315,1
-27.01,-4.62,-10.61,14.972,1
-25.01,-4.62,-10.61,13.79,1
-23.01,-4.62,-10.61,12.813,1
-21.01,-4.62,-10.61,12.09,1
-19.01,-4.62,-10.61,11.669,1
-17.01,-4.62,-10.61,11.583,1
-15.01,-4.62,-10.61,11.839,1
-13.01,-4.62,-10.61,12.416,1
-11.01,-4.62,-10.61,13.273,1
-9.01,-4.62,-10.61,14.358,1
-7.01,-4.62,-10.61,15.626,1
-30.01,-2.89,-10.61,16.649,1
-28.01,-2.89,-10.61,15.204,1
-26.01,-2.89,-10.61,13.899,1
-24.01,-2.89,-10.61,12.774,1
-22.01,-2.89,-10.61,11.882,1
-20.01,-2.89,-10.61,11.277,1
-18.01,-2.89,-10.61,11.008,1
-16.01,-2.89,-10.61,11.098,1
-14.01,-2.89,-10.61,11.54,1
-12.01,-2.89,-10.61,12.295,1
-10.01,-2.89,-10.61,13.311,1
-8.01,-2.89,-10.61,14.532,1
-6.01,-2.89,-10.61,15.911,1
-29.01,-1.15,-10.61,15.689,1
-27.01,-1.15,-10.61,14.288,1
-25.01,-1.15,-10.61,13.044,1
-23.01,-1.15,-10.61,12.006,1
-21.01,-1.15,-10.61,11.231,1
-19.01,-1.15,-10.61,10.777,1
-17.01,-1.15,-10.61,10.684,1
-15.01,-1.15,-10.61,10.961,1
-13.01,-1.15,-10.61,11.582,1
-11.01,-1.15,-10.61,12.496,1
-9.01,-1.15,-10.61,13.643,1
-7.01,-1.15,-10.61,14.971,1
-5.01,-1.15,-10.61,16.436,1
-30.01,0.58,-10.61,16.406,1
-28.01,0.58,-10.61,14.938,1
-26.01,0.58,-10.61,13.607,1
-24.01,0.58,-10.61,12.456,1
-22.01,0.58,-10.61,11.539,1
-20.01,0.58,-10.61,10.916,1
-18.01,0.58,-10.61,10.638,1
-16.01,0.58,-10.61,10.731,1
-14.01,0.58,-10.61,11.187,1
-12.01,0.58,-10.61,11.965,1
-10.01,0.58,-10.61,13.006,1
-8.01,0.58,-10.61,14.253,1
-6.01,0.58,-10.61,15.658,1
-29.01,2.31,-10.61,15.816,1
-27.01,2.31,-10.61,14.428,1
-25.01,2.31,-10.61,13.197,1
-23.01,2.31,-10.61,12.172,1
-21.01,2.31,-10.61,11.409,1
-19.01,2.31,-10.61,10.962,1
-17.01,2.31,-10.61,10.87,1
-15.01,2.31,-10.61,11.143,1
-13.01,2.31,-10.61,11.754,1
-11.01,2.31,-10.61,12.655,1
-9.01,2.31,-10.61,13.79,1
-7.01,2.31,-10.61,15.105,1
-5.01,2.31,-10.61,16.558,1
-30.01,4.04,-10.61,16.886,1
-28.01,4.04,-10.61,15.464,1
-26.01,4.04,-10.61,14.183,1
-24.01,4.04,-10.61,13.082,1
-22.01,4.04,-10.61,12.212,1
-20.01,4.04,-10.61,11.625,1
-18.01,4.04,-10.61,11.364,1
-16.01,4.04,-10.61,11.452,1
-14.01,4.04,-10.61,11.88,1
-12.01,4.04,-10.61,12.615,1
-10.01,4.04,-10.61,13.607,1
-8.01,4.04,-10.61,14.804,1
-6.01,4.04,-10.61,16.16,1
-29.01,5.77,-10.61,16.677,1
-27.01,5.77,-10.61,15.366,1
-25.01,5.77,-10.61,14.217,1
-23.01,5.77,-10.61,13.271,1
-21.01,5.77,-10.61,12.574,1
-19.01,5.77,-10.61,12.17,1
-17.01,5.77,-10.61,12.088,1
-15.01,5.77,-10.61,12.333,1
-13.01,5.77,-10.61,12.889,1
-11.01,5.77,-10.61,13.716,1
-9.01,5.77,-10.61,14.769,1
-7.01,5.77,-10.61,16.004,1
-28.01,7.51,-10.61,16.71,1
-26.01,7.51,-10.61,15.531,1
-24.01,7.51,-10.61,14.533,1
-22.01,7.51,-10.61,13.756,1
-20.01,7.51,-10.61,13.237,1
-18.01,7.51,-10.61,13.009,1
-16.01,7.51,-10.61,13.085,1
-14.01,7.51,-10.61,13.462,1
-12.01,7.51,-10.61,14.115,1
-10.01,7.51,-10.61,15.007,1
-8.01,7.51,-10.61,16.1,1
-27.01,9.24,-10.61,16.976,1
-25.01,9.24,-10.61,15.944,1
-23.01,9.24,-10.61,15.106,1
-21.01,9.24,-10.61,14.498,1
-19.01,9.24,-10.61,14.149,1
-17.01,9.24,-10.61,14.078,1
-15.01,9.24,-10.61,14.29,1
-13.01,9.24,-10.61,14.772,1
-11.01,9.24,-10.61,15.498,1
-9.01,9.24,-10.61,16.438,1
-24.01,10.97,-10.61,16.588,1
-22.01,10.97,-10.61,15.911,1
-20.01,10.97,-10.61,15.465,1
-18.01,10.97,-10.61,15.27,1
-16.01,10.97,-10.61,15.335,1
-14.01,10.97,-10.61,15.658,1
-12.01,10.97,-10.61,16.222,1
-21.01,12.7,-10.61,16.915,1
-19.01,12.7,-10.61,16.617,1
-17.01,12.7,-10.61,16.556,1
-15.01,12.7,-10.61,16.737,1
-23.01,-12.7,-8.98,16.498,1
-21.01,-12.7,-8.98,15.943,1
-19.01,-12.7,-8.98,15.626,1
-17.01,-12.7,-8.98,15.562,1
-15.01,-12.7,-8.98,15.754,1
-13.01,-12.7,-8.98,16.192,1
-11.01,-12.7,-8.98,16.858,1
-26.01,-10.97,-8.98,16.53,1
-24.01,-10.97,-8.98,15.596,1
-22.01,-10.97,-8.98,14.874,1
-20.01,-10.97,-8.98,14.396,1
-18.01,-10.97,-8.98,14.186,1
-16.01,-10.97,-8.98,14.256,1
-14.01,-10.97,-8.98,14.602,1
-12.01,-10.97,-8.98,15.206,1
-10.01,-10.97,-8.98,16.038,1
-27.01,-9.24,-8.98,16.008,1
-25.01,-9.24,-8.98,14.909,1
-23.01,-9.24,-8.98,14.01,1
-21.01,-9.24,-8.98,13.352,1
-19.01,-9.24,-8.98,12.972,1
-17.01,-9.24,-8.98,12.894,1
-15.01,-9.24,-8.98,13.125,1
-13.01,-9.24,-8.98,13.648,1
-11.01,-9.24,-8.98,14.431,1
-9.01,-9.24,-8.98,15.436,1
-7.01,-9.24,-8.98,16.621,1
-28.01,-7.51,-8.98,15.725,1
-26.01,-7.51,-8.98,14.467,1
-24.01,-7.51,-8.98,13.39,1
-22.01,-7.51,-8.98,12.542,1
-20.01,-7.51,-8.98,11.97,1
-18.01,-7.51,-8.98,11.717,1
-16.01,-7.51,-8.98,11.802,1
-14.01,-7.51,-8.98,12.218,1
-12.01,-7.51,-8.98,12.934,1
-10.01,-7.51,-8.98,13.903,1
-8.01,-7.51,-8.98,15.076,1
-6.01,-7.51,-8.98,16.41,1
-29.01,-5.77,-8.98,15.69,1
-27.01,-5.77,-8.98,14.289,1
-25.01,-5.77,-8.98,13.045,1
-23.01,-5.77,-8.98,12.008,1
-21.01,-5.77,-8.98,11.233,1
-19.01,-5.77,-8.98,10.779,1
-17.01,-5.77,-8.98,10.686,1
-15.01,-5.77,-8.98,10.963,1
-13.01,-5.77,-8.98,11.584,1
-11.01,-5.77,-8.98,12.497,1
-9.01,-5.77,-8.98,13.645,1
-7.01,-5.77,-8.98,14.973,1
-5.01,-5.77,-8.98,16.437,1
-30.01,-4.04,-8.98,15.913,1
-28.01,-4.04,-8.98,14.395,1
-26.01,-4.04,-8.98,13.008,1
-24.01,-4.04,-8.98,11.799,1
-22.01,-4.04,-8.98,10.826,1
-20.01,-4.04,-8.98,10.159,1
-18.01,-4.04,-8.98,9.86,1
-16.01,-4.04,-8.98,9.961,1
-14.01,-4.04,-8.98,10.45,1
-12.01,-4.04,-8.98,11.279,1
-10.01,-4.04,-8.98,12.378,1
-8.01,-4.04,-8.98,13.683,1
-6.01,-4.04,-8.98,15.14,1
-4.01,-4.04,-8.98,16.71,1
-31.01,-2.31,-8.98,16.378,1
-29.01,-2.31,-8.98,14.772,1
-27.01,-2.31,-8.98,13.275,1
-25.01,-2.31,-8.98,11.926,1
-23.01,-2.31,-8.98,10.781,1
-21.01,-2.31,-8.98,9.911,1
-19.01,-2.31,-8.98,9.393,1
-17.01,-2.31,-8.98,9.286,1
-15.01,-2.31,-8.98,9.603,1
-13.01,-2.31,-8.98,10.307,1
-11.01,-2.31,-8.98,11.324,1
-9.01,-2.31,-8.98,12.579,1
-7.01,-2.31,-8.98,14.008,1
-5.01,-2.31,-8.98,15.564,1
-30.01,-0.58,-8.98,15.402,1
-28.01,-0.58,-8.98,13.828,1
-26.01,-0.58,-8.98,12.378,1
-24.01,-0.58,-8.98,11.101,1
-22.01,-0.58,-8.98,10.061,1
-20.01,-0.58,-8.98,9.34,1
-18.01,-0.58,-8.98,9.013,1
-16.01,-0.58,-8.98,9.123,1
-14.01,-0.58,-8.98,9.655,1
-12.01,-0.58,-8.98,10.546,1
-10.01,-0.58,-8.98,11.714,1
-8.01,-0.58,-8.98,13.085,1
-6.01,-0.58,-8.98,14.602,1
-4.01,-0.58,-8.98,16.224,1
-31.01,1.15,-8.98,16.255,1
-29.01,1.15,-8.98,14.636,1
-27.01,1.15,-8.98,13.123,1
-25.01,1.15,-8.98,11.756,1
-23.01,1.15,-8.98,10.593,1
-21.01,1.15,-8.98,9.706,1
-19.01,1.15,-8.98,9.177,1
-17.01,1.15,-8.98,9.067,1
-15.01,1.15,-8.98,9.392,1
-13.01,1.15,-8.98,10.11,1
-11.01,1.15,-8.98,11.145,1
-9.01,1.15,-8.98,12.418,1
-7.01,1.15,-8.98,13.864,1
-5.01,1.15,-8.98,15.434,1
-30.01,2.89,-8.98,15.66,1
-28.01,2.89,-8.98,14.115,1
-26.01,2.89,-8.98,12.698,1
-24.01,2.89,-8.98,11.456,1
-22.01,2.89,-8.98,10.452,1
-20.01,2.89,-8.98,9.759,1
-18.01,2.89,-8.98,9.447,1
-16.01,2.89,-8.98,9.552,1
-14.01,2.89,-8.98,10.062,1
-12.01,2.89,-8.98,10.92,1
-10.01,2.89,-8.98,12.052,1
-8.01,2.89,-8.98,13.388,1
-6.01,2.89,-8.98,14.874,1
-4.01,2.89,-8.98,16.469,1
-31.01,4.62,-8.98,16.859,1
-29.01,4.62,-8.98,15.305,1
-27.01,4.62,-8.98,13.865,1
-25.01,4.62,-8.98,12.579,1
-23.01,4.62,-8.98,11.499,1
-21.01,4.62,-8.98,10.688,1
-19.01,4.62,-8.98,10.21,1
-17.01,4.62,-8.98,10.111,1
-15.01,4.62,-8.98,10.404,1
-13.01,4.62,-8.98,11.056,1
-11.01,4.62,-8.98,12.01,1
-9.01,4.62,-8.98,13.2,1
-7.01,4.62,-8.98,14.568,1
-5.01,4.62,-8.98,16.07,1
-30.01,6.35,-8.98,16.65,1
-28.01,6.35,-8.98,15.206,1
-26.01,6.35,-8.98,13.9,1
-24.01,6.35,-8.98,12.775,1
-22.01,6.35,-8.98,11.883,1
-20.01,6.35,-8.98,11.279,1
-18.01,6.35,-8.98,11.01,1
-16.01,6.35,-8.98,11.1,1
-14.01,6.35,-8.98,11.542,1
-12.01,6.35,-8.98,12.297,1
-10.01,6.35,-8.98,13.312,1
-8.01,6.35,-8.98,14.533,1
-6.01,6.35,-8.98,15.913,1
-29.01,8.08,-8.98,16.679,1
-27.01,8.08,-8.98,15.368,1
-25.01,8.08,-8.98,14.219,1
-23.01,8.08,-8.98,13.273,1
-21.01,8.08,-8.98,12.577,1
-19.01,8.08,-8.98,12.173,1
-17.01,8.08,-8.98,12.09,1
-15.01,8.08,-8.98,12.336,1
-13.01,8.08,-8.98,12.891,1
-11.01,8.08,-8.98,13.718,1
-9.01,8.08,-8.98,14.771,1
-7.01,8.08,-8.98,16.006,1
-28.01,9.81,-8.98,16.945,1
-26.01,9.81,-8.98,15.784,1
-24.01,9.81,-8.98,14.803,1
-22.01,9.81,-8.98,14.04,1
-20.01,9.81,-8.98,13.532,1
-18.01,9.81,-8.98,13.309,1
-16.01,9.81,-8.98,13.384,1
-14.01,9.81,-8.98,13.752,1
-12.01,9.81,-8.98,14.392,1
-10.01,9.81,-8.98,15.268,1
-8.01,9.81,-8.98,16.344,1
-25.01,11.55,-8.98,16.441,1
-23.01,11.55,-8.98,15.63,1
-21.01,11.55,-8.98,15.043,1
-19.01,11.55,-8.98,14.707,1
-17.01,11.55,-8.98,14.639,1
-15.01,11.55,-8.98,14.842,1
-13.01,11.55,-8.98,15.307,1
-11.01,11.55,-8.98,16.009,1
-9.01,11.55,-8.98,16.92,1
-22.01,13.28,-8.98,16.651,1
-20.01,13.28,-8.98,16.225,1
-18.01,13.28,-8.98,16.039,1
-16.01,13.28,-8.98,16.101,1
-14.01,13.28,-8.98,16.409,1
-12.01,13.28,-8.98,16.948,1
-19.01,-15.01,-7.35,16.78,1
-17.01,-15.01,-7.35,16.72,1
-15.01,-15.01,-7.35,16.899,1
-24.01,-13.28,-7.35,16.512,1
-22.01,-13.28,-7.35,15.831,1
-20.01,-13.28,-7.35,15.383,1
-18.01,-13.28,-7.35,15.187,1
-16.01,-13.28,-7.35,15.252,1
-14.01,-13.28,-7.35,15.577,1
-12.01,-13.28,-7.35,16.144,1
-10.01,-13.28,-7.35,16.93,1
-27.01,-11.55,-7.35,16.664,1
-25.01,-11.55,-7.35,15.61,1
-23.01,-11.55,-7.35,14.754,1
-21.01,-11.55,-7.35,14.131,1
-19.01,-11.55,-7.35,13.772,1
-17.01,-11.55,-7.35,13.699,1
-15.01,-11.55,-7.35,13.917,1
-13.01,-11.55,-7.35,14.411,1
-11.01,-11.55,-7.35,15.155,1
-9.01,-11.55,-7.35,16.114,1
-28.01,-9.81,-7.35,16.14,1
-26.01,-9.81,-7.35,14.917,1
-24.01,-9.81,-7.35,13.875,1
-22.01,-9.81,-7.35,13.058,1
-20.01,-9.81,-7.35,12.51,1
-18.01,-9.81,-7.35,12.268,1
-16.01,-9.81,-7.35,12.349,1
-14.01,-9.81,-7.35,12.748,1
-12.01,-9.81,-7.35,13.435,1
-10.01,-9.81,-7.35,14.37,1
-8.01,-9.81,-7.35,15.508,1
-6.01,-9.81,-7.35,16.808,1
-29.01,-8.08,-7.35,15.861,1
-27.01,-8.08,-7.35,14.476,1
-25.01,-8.08,-7.35,13.25,1
-23.01,-8.08,-7.35,12.229,1
-21.01,-8.08,-7.35,11.47,1
-19.01,-8.08,-7.35,11.025,1
-17.01,-8.08,-7.35,10.934,1
-15.01,-8.08,-7.35,11.205,1
-13.01,-8.08,-7.35,11.814,1
-11.01,-8.08,-7.35,12.711,1
-9.01,-8.08,-7.35,13.84,1
-7.01,-8.08,-7.35,15.151,1
-5.01,-8.08,-7.35,16.6,1
-30.01,-6.35,-7.35,15.83,1
-28.01,-6.35,-7.35,14.304,1
-26.01,-6.35,-7.35,12.907,1
-24.01,-6.35,-7.35,11.687,1
-22.01,-6.35,-7.35,10.705,1
-20.01,-6.35,-7.35,10.03,1
-18.01,-6.35,-7.35,9.726,1
-16.01,-6.35,-7.35,9.828,1
-14.01,-6.35,-7.35,10.324,1
-12.01,-6.35,-7.35,11.162,1
-10.01,-6.35,-7.35,12.272,1
-8.01,-6.35,-7.35,13.587,1
-6.01,-6.35,-7.35,15.053,1
-4.01,-6.35,-7.35,16.631,1
-31.01,-4.62,-7.35,16.05,1
-29.01,-4.62,-7.35,14.409,1
-27.01,-4.62,-7.35,12.869,1
-25.01,-4.62,-7.35,11.472,1
-23.01,-4.62,-7.35,10.277,1
-21.01,-4.62,-7.35,9.36,1
-19.01,-4.62,-7.35,8.81,1
-17.01,-4.62,-7.35,8.696,1
-15.01,-4.62,-7.35,9.034,1
-13.01,-4.62,-7.35,9.778,1
-11.01,-4.62,-7.35,10.845,1
-9.01,-4.62,-7.35,12.15,1
-7.01,-4.62,-7.35,13.624,1
